time,gFx,gFy,gFz,TgF
6.045430265,0.3638,0.7691,-0.0901,0.856
6.048405304,0.3613,0.7708,-0.0875,0.856
6.049424573,0.3594,0.7708,-0.0831,0.855
6.052661112,0.3586,0.7711,-0.0789,0.854
6.054018996,0.3562,0.7720,-0.0765,0.854
6.055652996,0.3528,0.7718,-0.0723,0.852
6.057857881,0.3535,0.7713,-0.0699,0.851
6.061990958,0.3508,0.7696,-0.0599,0.848
6.062238804,0.3508,0.7696,-0.0599,0.848
6.063532765,0.3506,0.7686,-0.0586,0.847
6.065656919,0.3469,0.7664,-0.0574,0.843
6.069544958,0.3428,0.7669,-0.0550,0.842
6.070001573,0.3406,0.7676,-0.0535,0.841
6.07200665,0.3371,0.7669,-0.0511,0.839
6.073389227,0.3335,0.7637,-0.0493,0.835
6.076059612,0.3315,0.7613,-0.0481,0.832
6.077295535,0.3274,0.7584,-0.0484,0.827
6.08133065,0.3210,0.7562,-0.0503,0.823
6.081789073,0.3210,0.7562,-0.0503,0.823
6.084376842,0.3171,0.7554,-0.0520,0.821
6.086566496,0.3122,0.7522,-0.0528,0.816
6.088008381,0.3117,0.7510,-0.0545,0.815
6.089230342,0.3076,0.7522,-0.0569,0.815
6.091529188,0.3032,0.7522,-0.0579,0.813
6.093381073,0.3027,0.7525,-0.0591,0.813
6.095188842,0.3005,0.7535,-0.0623,0.814
6.097057919,0.3005,0.7525,-0.0638,0.813
6.104518381,0.2993,0.7527,-0.0633,0.813
6.105246419,0.2990,0.7532,-0.0652,0.813
6.105602958,0.2988,0.7544,-0.0667,0.814
6.10596315,0.2963,0.7610,-0.0657,0.819
6.107423535,0.2983,0.7640,-0.0655,0.823
6.109361727,0.2995,0.7664,-0.0662,0.826
6.113320265,0.2998,0.7745,-0.0684,0.833
6.114673188,0.2976,0.7806,-0.0711,0.838
6.116887611,0.2976,0.7845,-0.0723,0.842
6.117466842,0.2978,0.7884,-0.0765,0.846
6.12357215,0.2902,0.7923,-0.0865,0.848
6.124046188,0.2902,0.7923,-0.0865,0.848
6.124189765,0.2856,0.7950,-0.0911,0.850
6.125331227,0.2814,0.7960,-0.0977,0.850
6.127957188,0.2792,0.7965,-0.1016,0.850
6.129513842,0.2726,0.7952,-0.1097,0.848
6.131315265,0.2692,0.7955,-0.1138,0.847
6.133802458,0.2670,0.7928,-0.1222,0.845
6.13774365,0.2648,0.7896,-0.1312,0.843
6.138417611,0.2636,0.7891,-0.1371,0.843
6.14171415,0.2612,0.7840,-0.1622,0.842
6.141938727,0.2612,0.7840,-0.1622,0.842
6.143621804,0.2597,0.7821,-0.1678,0.841
6.145471919,0.2548,0.7796,-0.1788,0.839
6.147520073,0.2543,0.7779,-0.1888,0.840
6.149580265,0.2553,0.7774,-0.1947,0.841
6.152318458,0.2558,0.7742,-0.2033,0.840
6.153607419,0.2575,0.7720,-0.2101,0.841
6.155598804,0.2577,0.7718,-0.2128,0.841
6.157867881,0.2580,0.7708,-0.2182,0.842
6.161005304,0.2585,0.7730,-0.2233,0.845
6.161216958,0.2585,0.7730,-0.2233,0.845
6.163218073,0.2624,0.7779,-0.2248,0.851
6.165075996,0.2663,0.7801,-0.2240,0.854
6.171508073,0.2678,0.7872,-0.2226,0.861
6.172082881,0.2724,0.7982,-0.2189,0.871
6.172365958,0.2751,0.8043,-0.2155,0.877
6.173385688,0.2810,0.8192,-0.2060,0.890
6.175918304,0.2900,0.8358,-0.1945,0.906
6.177618035,0.2956,0.8444,-0.1886,0.914
6.182149111,0.3215,0.8732,-0.1669,0.945
6.182608996,0.3215,0.8732,-0.1669,0.945
6.183560419,0.3293,0.8776,-0.1605,0.951
6.190250765,0.3452,0.8866,-0.1478,0.963
6.190633611,0.3635,0.8935,-0.1344,0.974
6.190806573,0.3745,0.8949,-0.1280,0.979
6.192227304,0.3987,0.8957,-0.1168,0.987
6.193365458,0.4241,0.8942,-0.1058,0.995
6.196065458,0.4385,0.8937,-0.0997,1.000
6.197016265,0.4691,0.8922,-0.0894,1.012
6.207590996,0.5133,0.8876,-0.0708,1.028
6.208204111,0.5133,0.8876,-0.0708,1.028
6.208469073,0.5431,0.8834,-0.0577,1.039
6.208699573,0.5561,0.8815,-0.0513,1.043
6.208931265,0.5773,0.8786,-0.0359,1.052
6.209233573,0.5988,0.8778,-0.0186,1.063
6.211618188,0.6088,0.8768,-0.0090,1.068
6.213957958,0.6264,0.8727,0.0086,1.074
6.216537419,0.6418,0.8698,0.0279,1.081
6.218628534,0.6494,0.8690,0.0381,1.086
6.229108765,0.6682,0.8671,0.0687,1.097
6.229628996,0.6736,0.8656,0.0784,1.100
6.229798996,0.6804,0.8661,0.0882,1.105
6.229927342,0.6895,0.8668,0.1080,1.113
6.230054073,0.6975,0.8666,0.1248,1.119
6.230194496,0.7009,0.8673,0.1334,1.123
6.233832534,0.7053,0.8690,0.1510,1.129
6.234368534,0.7078,0.8707,0.1676,1.135
6.236075765,0.7088,0.8732,0.1764,1.138
6.238220996,0.7061,0.8786,0.1908,1.143
6.24170465,0.6975,0.8876,0.2128,1.149
6.242032227,0.6975,0.8876,0.2128,1.149
6.243313611,0.6856,0.8942,0.2231,1.149
6.245135727,0.6797,0.8954,0.2282,1.147
6.24709565,0.6653,0.9003,0.2362,1.144
6.248975611,0.6472,0.9049,0.2419,1.139
6.253402342,0.6384,0.9064,0.2443,1.135
6.254185381,0.6169,0.9091,0.2529,1.127
6.255517842,0.5917,0.9093,0.2634,1.116
6.257241996,0.5798,0.9088,0.2707,1.111
6.261037342,0.5434,0.9142,0.3025,1.106
6.261477111,0.5307,0.9159,0.3142,1.104
6.26337565,0.5182,0.9196,0.3254,1.105
6.265039958,0.4942,0.9272,0.3481,1.107
6.267087688,0.4715,0.9365,0.3689,1.111
6.270866496,0.4598,0.9416,0.3779,1.114
6.271216688,0.4376,0.9533,0.3931,1.120
6.273740304,0.4161,0.9646,0.4009,1.124
6.275231958,0.4073,0.9702,0.4019,1.126
6.277397073,0.3875,0.9812,0.3977,1.127
6.280888188,0.3645,0.9961,0.3753,1.125
6.281524958,0.3645,0.9961,0.3753,1.125
6.283092304,0.3552,1.0068,0.3501,1.124
6.288355996,0.3538,1.0115,0.3357,1.123
6.288795881,0.3530,1.0217,0.3049,1.123
6.289161265,0.3564,1.0312,0.2717,1.124
6.291419188,0.3594,1.0364,0.2553,1.126
6.293982804,0.3706,1.0474,0.2211,1.133
6.295817304,0.3831,1.0601,0.1852,1.142
6.297649073,0.3916,1.0662,0.1683,1.148
6.308197073,0.4273,1.0884,0.1014,1.174
6.308741111,0.4273,1.0884,0.1014,1.174
6.308929611,0.4361,1.0943,0.0843,1.181
6.309083496,0.4556,1.1060,0.0540,1.197
6.309230958,0.4735,1.1150,0.0239,1.212
6.309377034,0.4823,1.1185,0.0095,1.218
6.311953073,0.4974,1.1260,-0.0188,1.231
6.313360765,0.5077,1.1290,-0.0464,1.239
6.315342227,0.5128,1.1351,-0.0603,1.247
6.318047419,0.5226,1.1417,-0.0870,1.259
6.323356996,0.5382,1.1473,-0.1229,1.273
6.324137227,0.5382,1.1473,-0.1229,1.273
6.324368881,0.5434,1.1470,-0.1439,1.277
6.325880381,0.5451,1.1470,-0.1544,1.279
6.327602688,0.5485,1.1470,-0.1735,1.283
6.329451496,0.5483,1.1473,-0.1906,1.286
6.331225573,0.5485,1.1456,-0.1991,1.286
6.333544188,0.5505,1.1414,-0.2157,1.285
6.337118265,0.5505,1.1351,-0.2294,1.282
6.33912065,0.5505,1.1317,-0.2350,1.280
6.342216188,0.5522,1.1185,-0.2536,1.273
6.342662073,0.5524,1.1131,-0.2587,1.269
6.343149496,0.5512,1.1058,-0.2639,1.263
6.345491804,0.5492,1.0882,-0.2739,1.249
6.34742865,0.5485,1.0684,-0.2785,1.233
6.349777457,0.5480,1.0569,-0.2800,1.223
6.351691034,0.5419,1.0330,-0.2853,1.201
6.354755881,0.5348,1.0195,-0.2866,1.186
6.356704881,0.5299,0.9912,-0.2873,1.160
6.358158304,0.5189,0.9636,-0.2863,1.131
6.362226304,0.5016,0.9216,-0.2810,1.086
6.362753804,0.5016,0.9216,-0.2810,1.086
6.363206957,0.4898,0.8939,-0.2763,1.056
6.365578765,0.4840,0.8808,-0.2736,1.042
6.36748265,0.4771,0.8531,-0.2695,1.014
6.369756188,0.4671,0.8299,-0.2631,0.988
6.371877765,0.4632,0.8197,-0.2595,0.977
6.373812727,0.4578,0.8004,-0.2548,0.957
6.376047304,0.4537,0.7838,-0.2485,0.939
6.377666496,0.4527,0.7772,-0.2455,0.932
6.381333381,0.4520,0.7588,-0.2392,0.915
6.381543765,0.4525,0.7554,-0.2370,0.912
6.383373611,0.4532,0.7520,-0.2348,0.909
6.387864381,0.4569,0.7466,-0.2284,0.905
6.388619496,0.4608,0.7449,-0.2240,0.904
6.38931065,0.4644,0.7447,-0.2216,0.905
6.391829919,0.4720,0.7461,-0.2162,0.909
6.394445688,0.4769,0.7483,-0.2147,0.913
6.395394111,0.4871,0.7520,-0.2125,0.921
6.398289996,0.4959,0.7581,-0.2103,0.930
6.401948188,0.5116,0.7684,-0.2072,0.946
6.40249815,0.5116,0.7684,-0.2072,0.946
6.40552415,0.5224,0.7757,-0.2050,0.957
6.405992265,0.5263,0.7801,-0.2030,0.963
6.407827111,0.5355,0.7865,-0.2016,0.973
6.409310265,0.5434,0.7921,-0.1994,0.981
6.411257919,0.5468,0.7952,-0.1989,0.985
6.41323065,0.5527,0.8023,-0.1979,0.994
6.415089381,0.5578,0.8075,-0.1945,1.000
6.417095265,0.5590,0.8087,-0.1935,1.002
6.425273611,0.5605,0.8102,-0.1925,1.004
6.425987804,0.5610,0.8114,-0.1928,1.005
6.426278611,0.5617,0.8131,-0.1937,1.007
6.426538611,0.5619,0.8128,-0.1925,1.007
6.428014188,0.5600,0.8126,-0.1910,1.005
6.429893457,0.5585,0.8123,-0.1908,1.004
6.431829073,0.5539,0.8136,-0.1908,1.003
6.437845073,0.5524,0.8143,-0.1901,1.002
6.438423073,0.5497,0.8116,-0.1903,0.999
6.439584842,0.5446,0.8121,-0.1908,0.996
6.440732996,0.5341,0.8121,-0.1903,0.990
6.441027457,0.5341,0.8121,-0.1903,0.990
6.443797842,0.5297,0.8114,-0.1893,0.987
6.445346496,0.5277,0.8128,-0.1901,0.988
6.447634919,0.5228,0.8148,-0.1928,0.987
6.449024227,0.5165,0.8155,-0.1937,0.985
6.451780996,0.5136,0.8165,-0.1935,0.984
6.455004919,0.5123,0.8207,-0.1954,0.987
6.455482419,0.5079,0.8255,-0.1972,0.989
6.457952842,0.5045,0.8270,-0.1984,0.989
6.46182515,0.4991,0.8351,-0.2045,0.994
6.46237338,0.4969,0.8375,-0.2064,0.995
6.463393996,0.4942,0.8397,-0.2084,0.996
6.465585611,0.4871,0.8444,-0.2118,0.998
6.467384265,0.4842,0.8473,-0.2147,0.999
6.47181088,0.4788,0.8544,-0.2209,1.004
6.473979727,0.4715,0.8617,-0.2270,1.008
6.474162688,0.4688,0.8654,-0.2299,1.011
6.475835765,0.4671,0.8727,-0.2353,1.017
6.47774565,0.4627,0.8786,-0.2411,1.022
6.481461765,0.4595,0.8930,-0.2499,1.035
6.48191188,0.4595,0.8930,-0.2499,1.035
6.484031765,0.4600,0.9013,-0.2577,1.044
6.490234919,0.4600,0.9052,-0.2617,1.049
6.490860227,0.4583,0.9145,-0.2704,1.058
6.491109573,0.4605,0.9235,-0.2773,1.069
6.491324342,0.4625,0.9284,-0.2802,1.074
6.493726034,0.4639,0.9406,-0.2880,1.088
6.496751996,0.4639,0.9504,-0.2946,1.098
6.497661227,0.4656,0.9567,-0.2983,1.105
6.502146073,0.4674,0.9741,-0.3100,1.124
6.502496573,0.4688,0.9790,-0.3139,1.130
6.510022919,0.4708,0.9839,-0.3178,1.136
6.51053488,0.4757,0.9934,-0.3235,1.148
6.510712727,0.4776,0.9992,-0.3257,1.154
6.510909727,0.4825,1.0100,-0.3288,1.167
6.511649804,0.4845,1.0210,-0.3327,1.178
6.513667304,0.4867,1.0251,-0.3352,1.183
6.515313765,0.4884,1.0347,-0.3413,1.194
6.516993534,0.4915,1.0400,-0.3423,1.200
6.521433804,0.4913,1.0488,-0.3423,1.208
6.521899727,0.4913,1.0488,-0.3423,1.208
6.523427765,0.4911,1.0557,-0.3420,1.213
6.525736611,0.4901,1.0576,-0.3413,1.215
6.52738215,0.4879,1.0606,-0.3384,1.215
6.529017303,0.4864,1.0637,-0.3381,1.218
6.531038765,0.4852,1.0635,-0.3371,1.217
6.533051227,0.4815,1.0630,-0.3330,1.214
6.53546588,0.4808,1.0613,-0.3313,1.211
6.53893515,0.4788,1.0596,-0.3298,1.209
6.542393496,0.4740,1.0562,-0.3225,1.202
6.543033803,0.4727,1.0547,-0.3208,1.199
6.54342215,0.4703,1.0527,-0.3191,1.196
6.54577138,0.4661,1.0486,-0.3147,1.190
6.547580534,0.4647,1.0464,-0.3125,1.187
6.549556727,0.4637,1.0400,-0.3076,1.180
6.551387496,0.4637,1.0347,-0.3005,1.173
6.555379919,0.4634,1.0322,-0.2978,1.170
6.555978496,0.4622,1.0249,-0.2900,1.161
6.557915111,0.4644,1.0198,-0.2834,1.156
6.561885534,0.4654,1.0144,-0.2731,1.149
6.562398303,0.4654,1.0144,-0.2731,1.149
6.56340715,0.4674,1.0102,-0.2641,1.144
6.56598738,0.4686,1.0078,-0.2604,1.142
6.567863111,0.4691,1.0034,-0.2536,1.136
6.573294419,0.4730,0.9997,-0.2458,1.133
6.574334419,0.4742,0.9990,-0.2416,1.132
6.57547388,0.4774,0.9978,-0.2345,1.131
6.575642457,0.4788,0.9963,-0.2270,1.128
6.577934457,0.4801,0.9966,-0.2245,1.129
6.58143138,0.4815,0.9929,-0.2165,1.125
6.581684073,0.4815,0.9929,-0.2165,1.125
6.583966957,0.4857,0.9926,-0.2091,1.125
6.585904419,0.4864,0.9917,-0.2020,1.123
6.590159457,0.4871,0.9909,-0.1976,1.122
6.590600457,0.4876,0.9890,-0.1896,1.119
6.59148015,0.4898,0.9902,-0.1847,1.120
6.594049188,0.4920,0.9904,-0.1813,1.121
6.596007842,0.4947,0.9880,-0.1764,1.119
6.597506573,0.4981,0.9885,-0.1717,1.120
6.602938611,0.5031,0.9863,-0.1620,1.119
6.603500996,0.5031,0.9863,-0.1620,1.119
6.603839996,0.5089,0.9834,-0.1561,1.118
6.606448188,0.5126,0.9809,-0.1532,1.117
6.608282611,0.5165,0.9773,-0.1471,1.115
6.609602227,0.5206,0.9753,-0.1417,1.115
6.611307342,0.5241,0.9726,-0.1390,1.114
6.613047034,0.5297,0.9670,-0.1329,1.111
6.615418957,0.5377,0.9648,-0.1292,1.112
6.618463034,0.5417,0.9592,-0.1226,1.108
6.622566227,0.5495,0.9482,-0.1138,1.102
6.623124303,0.5517,0.9482,-0.1138,1.103
6.62330565,0.5546,0.9413,-0.1080,1.098
6.625606919,0.5605,0.9328,-0.1016,1.093
6.628322342,0.5622,0.9282,-0.0989,1.090
6.630039688,0.5632,0.9206,-0.0923,1.083
6.631628803,0.5649,0.9123,-0.0862,1.076
6.634049419,0.5661,0.9076,-0.0828,1.073
6.635600457,0.5646,0.9005,-0.0767,1.066
6.638758226,0.5639,0.8895,-0.0711,1.056
6.641049419,0.5583,0.8751,-0.0628,1.040
6.641389034,0.5583,0.8751,-0.0628,1.040
6.644127073,0.5546,0.8646,-0.0569,1.029
6.645768226,0.5536,0.8597,-0.0547,1.024
6.647362073,0.5490,0.8519,-0.0515,1.015
6.64939888,0.5483,0.8426,-0.0469,1.006
6.651510688,0.5475,0.8390,-0.0454,1.003
6.655852996,0.5431,0.8314,-0.0415,0.994
6.656373996,0.5419,0.8263,-0.0406,0.989
6.657402919,0.5407,0.8202,-0.0396,0.983
6.662236688,0.5382,0.8145,-0.0396,0.977
6.662744919,0.5380,0.8121,-0.0388,0.975
6.66316515,0.5387,0.8102,-0.0391,0.974
6.665662534,0.5404,0.8080,-0.0398,0.973
6.667560265,0.5419,0.8060,-0.0401,0.972
6.674556842,0.5446,0.8038,-0.0428,0.972
6.675206957,0.5468,0.8031,-0.0452,0.973
6.675453226,0.5483,0.8023,-0.0454,0.973
6.67565515,0.5529,0.8016,-0.0484,0.975
6.677558688,0.5580,0.8026,-0.0528,0.979
6.68185015,0.5622,0.8018,-0.0584,0.981
6.682317457,0.5622,0.8018,-0.0584,0.981
6.683237457,0.5661,0.8006,-0.0625,0.983
6.685690919,0.5690,0.8018,-0.0647,0.985
6.690176803,0.5722,0.8036,-0.0691,0.989
6.690646265,0.5754,0.8043,-0.0743,0.992
6.691842111,0.5751,0.8058,-0.0762,0.993
6.693991611,0.5754,0.8075,-0.0823,0.995
6.696162342,0.5768,0.8080,-0.0848,0.996
6.697416226,0.5768,0.8109,-0.0899,0.999
6.701166726,0.5763,0.8155,-0.0980,1.003
6.70140338,0.5763,0.8155,-0.0980,1.003
6.708473034,0.5749,0.8180,-0.1043,1.005
6.709286034,0.5751,0.8204,-0.1094,1.008
6.709677073,0.5744,0.8216,-0.1126,1.009
6.710012073,0.5688,0.8236,-0.1190,1.008
6.711270765,0.5683,0.8243,-0.1239,1.009
6.71325965,0.5673,0.8251,-0.1268,1.009
6.715338688,0.5651,0.8260,-0.1344,1.010
6.717116842,0.5644,0.8287,-0.1402,1.012
6.72207715,0.5624,0.8324,-0.1498,1.016
6.722538073,0.5624,0.8324,-0.1498,1.016
6.724493534,0.5607,0.8351,-0.1561,1.018
6.725363726,0.5597,0.8363,-0.1590,1.019
6.727385919,0.5578,0.8382,-0.1642,1.020
6.73132338,0.5583,0.8392,-0.1683,1.022
6.731577226,0.5578,0.8448,-0.1703,1.027
6.73362915,0.5551,0.8473,-0.1749,1.028
6.735495803,0.5544,0.8483,-0.1779,1.029
6.738273996,0.5531,0.8502,-0.1823,1.031
6.741320419,0.5495,0.8539,-0.1869,1.032
6.741609303,0.5495,0.8539,-0.1869,1.032
6.743374688,0.5473,0.8544,-0.1913,1.032
6.745555111,0.5443,0.8561,-0.1957,1.033
6.747382919,0.5421,0.8551,-0.1964,1.031
6.749602649,0.5375,0.8539,-0.1962,1.028
6.751443996,0.5326,0.8534,-0.1981,1.025
6.756812149,0.5314,0.8529,-0.1984,1.024
6.75730588,0.5260,0.8519,-0.1996,1.021
6.757507419,0.5211,0.8488,-0.2001,1.016
6.761682342,0.5141,0.8439,-0.1986,1.008
6.761990303,0.5141,0.8426,-0.1986,1.007
6.763693303,0.5128,0.8400,-0.2001,1.004
6.765943573,0.5104,0.8378,-0.1991,1.001
6.767381803,0.5072,0.8338,-0.1952,0.995
6.769558149,0.5057,0.8319,-0.1940,0.993
6.773571611,0.5033,0.8290,-0.1954,0.989
6.77398888,0.5023,0.8243,-0.1935,0.985
6.775501111,0.5011,0.8221,-0.1940,0.982
6.777952842,0.5016,0.8202,-0.1925,0.980
6.781792765,0.5038,0.8150,-0.1903,0.977
6.782250496,0.5045,0.8150,-0.1903,0.977
6.783575765,0.5048,0.8121,-0.1903,0.975
6.785574919,0.5065,0.8106,-0.1884,0.974
6.791470188,0.5075,0.8092,-0.1869,0.973
6.791897149,0.5097,0.8058,-0.1842,0.971
6.79224038,0.5104,0.8016,-0.1810,0.967
6.793539419,0.5121,0.8006,-0.1801,0.967
6.795465919,0.5150,0.8001,-0.1779,0.968
6.797759649,0.5153,0.7970,-0.1761,0.965
6.801751111,0.5214,0.7950,-0.1725,0.966
6.802150342,0.5214,0.7940,-0.1725,0.965
6.808493226,0.5224,0.7930,-0.1705,0.965
6.809005919,0.5228,0.7904,-0.1693,0.963
6.809171457,0.5275,0.7879,-0.1656,0.963
6.809885842,0.5299,0.7877,-0.1642,0.963
6.811388688,0.5316,0.7860,-0.1605,0.962
6.813089111,0.5365,0.7830,-0.1571,0.962
6.815290149,0.5373,0.7823,-0.1564,0.962
6.817181111,0.5404,0.7821,-0.1549,0.963
6.822619726,0.5461,0.7791,-0.1502,0.963
6.823155034,0.5461,0.7791,-0.1502,0.963
6.823341188,0.5497,0.7774,-0.1454,0.963
6.825431611,0.5524,0.7762,-0.1424,0.963
6.82728488,0.5524,0.7759,-0.1395,0.963
6.829074111,0.5549,0.7750,-0.1351,0.963
6.831034265,0.5585,0.7730,-0.1314,0.963
6.833260803,0.5600,0.7720,-0.1297,0.963
6.835055111,0.5607,0.7720,-0.1261,0.962
6.838710573,0.5612,0.7698,-0.1224,0.961
6.844232957,0.5629,0.7676,-0.1170,0.959
6.844787803,0.5629,0.7676,-0.1170,0.959
6.845153765,0.5632,0.7669,-0.1156,0.958
6.84550288,0.5634,0.7637,-0.1121,0.956
6.847197611,0.5641,0.7598,-0.1112,0.953
6.849049726,0.5644,0.7593,-0.1097,0.952
6.851479572,0.5649,0.7559,-0.1048,0.949
6.854003303,0.5651,0.7530,-0.1019,0.947
6.856803034,0.5646,0.7505,-0.1009,0.945
6.859010919,0.5651,0.7449,-0.0975,0.940
6.862551149,0.5632,0.7395,-0.0923,0.934
6.862917457,0.5632,0.7395,-0.0923,0.934
6.863142996,0.5627,0.7349,-0.0880,0.930
6.865486226,0.5632,0.7281,-0.0840,0.924
6.867532726,0.5639,0.7264,-0.0828,0.923
6.869792996,0.5636,0.7210,-0.0799,0.919
6.872292188,0.5632,0.7173,-0.0770,0.915
6.874744919,0.5629,0.7154,-0.0757,0.913
6.875664419,0.5634,0.7110,-0.0728,0.910
6.877598534,0.5644,0.7071,-0.0718,0.908
6.881936765,0.5649,0.7046,-0.0684,0.906
6.882386419,0.5654,0.7024,-0.0674,0.904
6.883419649,0.5654,0.7000,-0.0665,0.902
6.885846034,0.5663,0.6987,-0.0647,0.902
6.89213338,0.5695,0.6958,-0.0635,0.901
6.892983226,0.5710,0.6948,-0.0623,0.901
6.893350996,0.5710,0.6919,-0.0608,0.899
6.89372138,0.5754,0.6897,-0.0599,0.900
6.900142265,0.5763,0.6895,-0.0591,0.901
6.900524996,0.5763,0.6885,-0.0577,0.900
6.902519649,0.5771,0.6870,-0.0542,0.899
6.902876226,0.5771,0.6870,-0.0542,0.899
6.904489265,0.5810,0.6836,-0.0528,0.899
6.908169342,0.5820,0.6831,-0.0520,0.899
6.908994342,0.5829,0.6829,-0.0530,0.899
6.909710649,0.5827,0.6826,-0.0528,0.899
6.911449996,0.5837,0.6816,-0.0540,0.899
6.91371438,0.5854,0.6804,-0.0542,0.899
6.915585265,0.5883,0.6770,-0.0564,0.899
6.917286534,0.5878,0.6758,-0.0562,0.897
6.924683957,0.5851,0.6738,-0.0562,0.894
6.925162726,0.5854,0.6726,-0.0562,0.893
6.925313534,0.5854,0.6704,-0.0569,0.892
6.925446072,0.5847,0.6667,-0.0564,0.889
6.928416072,0.5820,0.6623,-0.0589,0.884
6.929906803,0.5803,0.6601,-0.0596,0.881
6.933032342,0.5778,0.6589,-0.0611,0.879
6.933570496,0.5776,0.6523,-0.0611,0.873
6.940020072,0.5771,0.6509,-0.0613,0.872
6.940497957,0.5742,0.6472,-0.0623,0.867
6.941682265,0.5712,0.6382,-0.0628,0.859
6.944085265,0.5712,0.6382,-0.0628,0.859
6.944500419,0.5698,0.6357,-0.0650,0.856
6.945686957,0.5683,0.6313,-0.0652,0.852
6.947604457,0.5678,0.6291,-0.0652,0.850
6.949704803,0.5644,0.6257,-0.0657,0.845
6.951416226,0.5632,0.6220,-0.0643,0.842
6.953453919,0.5627,0.6213,-0.0638,0.841
6.958247226,0.5597,0.6184,-0.0635,0.836
6.958717111,0.5578,0.6171,-0.0630,0.834
6.963978188,0.5522,0.6140,-0.0596,0.828
6.964377572,0.5522,0.6140,-0.0596,0.828
6.964577688,0.5514,0.6132,-0.0586,0.827
6.96618638,0.5505,0.6154,-0.0577,0.828
6.967539072,0.5487,0.6152,-0.0562,0.826
6.969565149,0.5470,0.6159,-0.0552,0.826
6.972684611,0.5446,0.6189,-0.0520,0.826
6.975253419,0.5441,0.6203,-0.0498,0.827
6.975545072,0.5439,0.6211,-0.0489,0.827
6.977623765,0.5424,0.6235,-0.0481,0.828
6.981576495,0.5434,0.6340,-0.0457,0.836
6.981904265,0.5434,0.6340,-0.0457,0.836
6.983789188,0.5478,0.6406,-0.0445,0.844
6.985438149,0.5507,0.6479,-0.0464,0.852
6.991730072,0.5534,0.6523,-0.0469,0.857
6.992171688,0.5585,0.6631,-0.0511,0.868
6.992530995,0.5671,0.6753,-0.0537,0.883
6.993984226,0.5724,0.6819,-0.0559,0.892
6.998472688,0.5829,0.6951,-0.0621,0.909
6.998800572,0.5891,0.7024,-0.0643,0.919
7.014920688,0.6066,0.7244,-0.0696,0.947
7.015375072,0.6142,0.7315,-0.0706,0.958
7.015495611,0.6206,0.7398,-0.0718,0.968
7.015591919,0.6294,0.7547,-0.0748,0.986
7.015684688,0.6386,0.7740,-0.0792,1.007
7.015793034,0.6433,0.7818,-0.0809,1.016
7.015910072,0.6499,0.7950,-0.0833,1.030
7.016004188,0.6565,0.8089,-0.0855,1.045
7.016114534,0.6589,0.8163,-0.0858,1.053
7.017258611,0.6609,0.8290,-0.0840,1.063
7.023526842,0.6660,0.8492,-0.0762,1.082
7.023903188,0.6660,0.8492,-0.0762,1.082
7.024001611,0.6667,0.8641,-0.0694,1.094
7.025168995,0.6663,0.8781,-0.0608,1.104
7.027439842,0.6660,0.8854,-0.0574,1.109
7.029109419,0.6643,0.8971,-0.0440,1.117
7.030891726,0.6587,0.9015,-0.0274,1.117
7.033318226,0.6543,0.9093,-0.0166,1.120
7.035142957,0.6462,0.9128,0.0073,1.118
7.03805088,0.6408,0.9147,0.0186,1.117
7.042331726,0.6149,0.9191,0.0755,1.108
7.042591534,0.6149,0.9191,0.0755,1.108
7.043766919,0.6076,0.9201,0.0901,1.106
7.045248803,0.5917,0.9194,0.1182,1.100
7.047582842,0.5761,0.9169,0.1449,1.093
7.049050611,0.5673,0.9150,0.1564,1.088
7.051534765,0.5492,0.9098,0.1798,1.078
7.05360488,0.5292,0.9018,0.2008,1.065
7.056348457,0.5194,0.8988,0.2103,1.059
7.057411495,0.4991,0.8925,0.2309,1.048
7.061538226,0.4708,0.8834,0.2563,1.033
7.061853226,0.4708,0.8834,0.2563,1.033
7.063128995,0.4534,0.8742,0.2692,1.021
7.065081034,0.4351,0.8661,0.2915,1.012
7.068813034,0.4275,0.8619,0.3005,1.008
7.070391111,0.4119,0.8566,0.3139,1.001
7.073491765,0.3941,0.8527,0.3205,0.992
7.083734188,0.3882,0.8448,0.3349,0.988
7.084247534,0.3740,0.8351,0.3516,0.980
7.08453738,0.3669,0.8304,0.3626,0.978
7.084747226,0.3450,0.8167,0.3909,0.969
7.084995611,0.3450,0.8167,0.3909,0.969
7.085201765,0.3398,0.8133,0.3972,0.967
7.085404726,0.3357,0.8092,0.4102,0.967
7.087743611,0.3335,0.8075,0.4192,0.969
7.093410188,0.3352,0.8048,0.4217,0.968
7.094004226,0.3391,0.8043,0.4297,0.973
7.094249342,0.3459,0.8070,0.4305,0.978
7.095644265,0.3503,0.8082,0.4305,0.980
7.101271765,0.3628,0.8121,0.4322,0.989
7.101736611,0.3850,0.8207,0.4239,1.001
7.102065995,0.3850,0.8207,0.4239,1.001
7.103933765,0.4046,0.8297,0.4190,1.014
7.109879457,0.4244,0.8356,0.4029,1.020
7.110391572,0.4336,0.8466,0.3943,1.030
7.110596226,0.4573,0.8575,0.3828,1.045
7.111490534,0.4698,0.8632,0.3750,1.052
7.113411572,0.4918,0.8756,0.3547,1.065
7.115468688,0.5143,0.8832,0.3379,1.076
7.11698538,0.5253,0.8859,0.3303,1.082
7.120851611,0.5531,0.8910,0.3059,1.092
7.121024495,0.5614,0.8949,0.2959,1.097
7.123369726,0.5695,0.8991,0.2856,1.102
7.125300534,0.5817,0.9076,0.2678,1.111
