time,gFx,gFy,gFz,TgF
5.414175458,0.4373,0.7955,-0.1446,0.919
5.416250611,0.4451,0.8070,-0.1410,0.932
5.418690111,0.4488,0.8121,-0.1390,0.938
5.421784188,0.4593,0.8248,-0.1353,0.954
5.423631496,0.4688,0.8409,-0.1280,0.971
5.425343073,0.4737,0.8463,-0.1256,0.978
5.426771304,0.4837,0.8563,-0.1207,0.991
5.42853315,0.4952,0.8622,-0.1143,1.001
5.43270865,0.5114,0.8822,-0.1046,1.025
5.43314615,0.5114,0.8822,-0.1046,1.025
5.43627915,0.5180,0.8876,-0.1004,1.033
5.438040804,0.5285,0.8959,-0.0928,1.044
5.438328188,0.5382,0.9027,-0.0850,1.054
5.44102365,0.5421,0.9047,-0.0809,1.058
5.442643496,0.5487,0.9086,-0.0704,1.064
5.444510611,0.5517,0.9123,-0.0596,1.068
5.446743496,0.5517,0.9130,-0.0535,1.068
5.448612996,0.5512,0.9137,-0.0388,1.068
5.453433419,0.5478,0.9125,-0.0178,1.064
5.454112727,0.5478,0.9125,-0.0178,1.064
5.454539458,0.5424,0.9076,-0.0034,1.057
5.457103188,0.5346,0.9008,0.0129,1.048
5.458296419,0.5299,0.8959,0.0200,1.041
5.460787842,0.5175,0.8876,0.0332,1.028
5.462498688,0.5060,0.8773,0.0445,1.014
5.464534073,0.5016,0.8722,0.0501,1.007
5.466497342,0.4915,0.8617,0.0616,0.994
5.469400188,0.4813,0.8561,0.0711,0.985
5.472743188,0.4681,0.8414,0.0811,0.966
5.473265688,0.4620,0.8351,0.0870,0.958
5.474898765,0.4578,0.8299,0.0911,0.952
5.476818919,0.4463,0.8170,0.0987,0.936
5.478416227,0.4310,0.8067,0.1080,0.921
5.480543996,0.4234,0.8018,0.1114,0.914
5.482632958,0.4058,0.7921,0.1148,0.897
5.490683381,0.3943,0.7801,0.1170,0.882
5.491099534,0.3880,0.7747,0.1180,0.874
5.49124615,0.3775,0.7667,0.1170,0.863
5.493067996,0.3650,0.7532,0.1138,0.845
5.493372881,0.3650,0.7532,0.1138,0.845
5.494707034,0.3584,0.7464,0.1068,0.835
5.497047381,0.3557,0.7415,0.0955,0.828
5.499795496,0.3560,0.7391,0.0897,0.825
5.509337919,0.3560,0.7376,0.0767,0.823
5.509840496,0.3589,0.7349,0.0618,0.820
5.509992342,0.3613,0.7334,0.0545,0.819
5.510164688,0.3669,0.7317,0.0410,0.820
5.510294611,0.3745,0.7327,0.0344,0.824
5.512369688,0.3836,0.7325,0.0149,0.827
5.51266665,0.3884,0.7342,0.0088,0.831
5.514299496,0.3926,0.7359,0.0034,0.834
5.516696534,0.4004,0.7356,-0.0086,0.838
5.520276111,0.4073,0.7359,-0.0178,0.841
5.520784304,0.4099,0.7369,-0.0227,0.844
5.522013534,0.4156,0.7398,-0.0322,0.849
5.524386342,0.4212,0.7415,-0.0423,0.854
5.527037111,0.4244,0.7420,-0.0469,0.856
5.528576188,0.4317,0.7449,-0.0533,0.863
5.532232573,0.4407,0.7496,-0.0621,0.872
5.532706419,0.4407,0.7496,-0.0621,0.872
5.534405688,0.4466,0.7522,-0.0689,0.878
5.536701727,0.4503,0.7559,-0.0752,0.883
5.538395842,0.4529,0.7566,-0.0779,0.885
5.540311342,0.4569,0.7581,-0.0811,0.889
5.54270465,0.4656,0.7618,-0.0855,0.897
5.544508419,0.4698,0.7615,-0.0875,0.899
5.546492688,0.4764,0.7610,-0.0926,0.903
5.548543573,0.4808,0.7608,-0.0955,0.905
5.553562458,0.4962,0.7596,-0.1016,0.913
5.554053611,0.4962,0.7596,-0.1016,0.913
5.554875419,0.4999,0.7601,-0.1036,0.916
5.556517381,0.5065,0.7591,-0.1060,0.919
5.558917496,0.5153,0.7574,-0.1104,0.923
5.560557419,0.5202,0.7571,-0.1121,0.925
5.562512881,0.5280,0.7552,-0.1141,0.928
5.564192265,0.5363,0.7527,-0.1160,0.931
5.56665865,0.5402,0.7508,-0.1180,0.932
5.570602958,0.5485,0.7510,-0.1197,0.938
5.573080034,0.5592,0.7459,-0.1207,0.940
5.573572265,0.5592,0.7459,-0.1207,0.940
5.574551919,0.5666,0.7420,-0.1217,0.941
5.576726419,0.5732,0.7395,-0.1217,0.944
5.578542458,0.5746,0.7376,-0.1224,0.943
5.580075419,0.5788,0.7344,-0.1251,0.943
5.590729842,0.5822,0.7325,-0.1266,0.944
5.591169342,0.5837,0.7305,-0.1273,0.944
5.59130915,0.5871,0.7273,-0.1297,0.944
5.591452342,0.5888,0.7251,-0.1307,0.943
5.592698804,0.5910,0.7202,-0.1356,0.942
5.592887111,0.5932,0.7190,-0.1366,0.942
5.594762688,0.5956,0.7176,-0.1380,0.943
5.597047534,0.6020,0.7173,-0.1405,0.947
5.599428381,0.6093,0.7195,-0.1429,0.954
5.601036111,0.6128,0.7202,-0.1456,0.957
5.61537415,0.6211,0.7222,-0.1507,0.964
5.615914765,0.6291,0.7264,-0.1549,0.973
5.616085611,0.6347,0.7305,-0.1564,0.980
5.616447419,0.6462,0.7378,-0.1578,0.993
5.616589688,0.6614,0.7513,-0.1573,1.013
5.61672265,0.6614,0.7513,-0.1573,1.013
5.616844881,0.6697,0.7606,-0.1568,1.025
5.616990111,0.6768,0.7713,-0.1566,1.038
5.619557765,0.6802,0.7764,-0.1568,1.044
5.620599881,0.6865,0.7879,-0.1568,1.057
5.625285457,0.6860,0.7913,-0.1564,1.059
5.625843073,0.6870,0.8006,-0.1532,1.066
5.626905573,0.6887,0.8106,-0.1483,1.074
5.628204957,0.6878,0.8155,-0.1456,1.077
5.631748496,0.6836,0.8316,-0.1427,1.086
5.632181957,0.6816,0.8363,-0.1429,1.088
5.634199227,0.6790,0.8419,-0.1424,1.091
5.636849534,0.6750,0.8519,-0.1393,1.096
5.639814265,0.6685,0.8600,-0.1402,1.098
5.640281881,0.6653,0.8644,-0.1405,1.100
5.642265073,0.6579,0.8732,-0.1402,1.102
5.64470765,0.6506,0.8805,-0.1415,1.104
5.646452688,0.6477,0.8847,-0.1417,1.106
5.648059496,0.6416,0.8913,-0.1429,1.107
5.654555804,0.6306,0.8988,-0.1388,1.107
5.654982842,0.6306,0.8988,-0.1388,1.107
5.655123842,0.6225,0.9042,-0.1383,1.106
5.656670996,0.6181,0.9101,-0.1366,1.109
5.658622496,0.6157,0.9110,-0.1351,1.108
5.66071315,0.6115,0.9132,-0.1297,1.107
5.662733111,0.6106,0.9142,-0.1261,1.107
5.664313573,0.6059,0.9172,-0.1158,1.105
5.666373573,0.6071,0.9181,-0.1021,1.105
5.66862515,0.6088,0.9181,-0.0950,1.106
5.673038996,0.6213,0.9147,-0.0611,1.107
5.673356765,0.6213,0.9147,-0.0611,1.107
5.674791381,0.6237,0.9135,-0.0518,1.107
5.677143342,0.6306,0.9110,-0.0335,1.108
5.678284419,0.6394,0.9074,-0.0178,1.110
5.680775227,0.6433,0.9054,-0.0105,1.111
5.682386188,0.6521,0.8998,0.0029,1.111
5.684077688,0.6609,0.8952,0.0191,1.113
5.689660996,0.6655,0.8925,0.0271,1.114
5.690179457,0.6711,0.8847,0.0425,1.111
5.692232188,0.6763,0.8693,0.0657,1.103
5.692534765,0.6763,0.8693,0.0657,1.103
5.694454034,0.6809,0.8563,0.0858,1.097
5.696814765,0.6843,0.8502,0.1051,1.096
5.698534957,0.6838,0.8380,0.1146,1.088
5.701428765,0.6826,0.8270,0.1363,1.081
5.708562688,0.6804,0.8221,0.1478,1.077
5.709103034,0.6775,0.8102,0.1720,1.070
5.709293188,0.6724,0.7994,0.1957,1.063
5.709458457,0.6694,0.7945,0.2077,1.059
5.712289419,0.6609,0.7840,0.2426,1.054
5.712839265,0.6592,0.7796,0.2543,1.052
5.714117304,0.6565,0.7737,0.2653,1.049
5.716132842,0.6504,0.7657,0.2839,1.044
5.719780457,0.6462,0.7610,0.3044,1.044
5.720803804,0.6452,0.7601,0.3139,1.045
5.723011265,0.6450,0.7559,0.3325,1.048
5.724875534,0.6465,0.7522,0.3486,1.051
5.726250765,0.6487,0.7527,0.3569,1.056
5.72826215,0.6531,0.7566,0.3709,1.066
5.732320034,0.6621,0.7623,0.3872,1.081
5.732498304,0.6621,0.7623,0.3872,1.081
5.734078496,0.6694,0.7689,0.3941,1.093
5.737780419,0.6758,0.7715,0.3999,1.101
5.739472034,0.6794,0.7779,0.4007,1.108
5.740835073,0.6863,0.7867,0.3994,1.118
5.742353919,0.6890,0.7899,0.3985,1.121
5.744735919,0.6934,0.7999,0.3909,1.128
5.746571265,0.6987,0.8097,0.3801,1.135
5.748571727,0.7012,0.8148,0.3733,1.138
5.754652265,0.7178,0.8368,0.3371,1.153
5.755105419,0.7178,0.8368,0.3371,1.153
5.755282957,0.7220,0.8436,0.3279,1.158
5.756444188,0.7261,0.8578,0.3103,1.166
5.758896573,0.7276,0.8700,0.2954,1.172
5.760972804,0.7278,0.8756,0.2888,1.175
5.762460804,0.7278,0.8866,0.2748,1.180
5.764040265,0.7288,0.8996,0.2651,1.188
5.76640388,0.7295,0.9052,0.2602,1.191
5.768770496,0.7305,0.9128,0.2504,1.196
5.774045996,0.7305,0.9225,0.2402,1.201
5.774368804,0.7305,0.9225,0.2402,1.201
5.774520227,0.7305,0.9299,0.2328,1.205
5.776909419,0.7308,0.9340,0.2289,1.208
5.778161304,0.7325,0.9421,0.2240,1.214
5.780270188,0.7344,0.9484,0.2189,1.219
5.782136304,0.7354,0.9514,0.2160,1.222
5.784347804,0.7403,0.9572,0.2089,1.228
5.793187727,0.7413,0.9638,0.2050,1.233
5.79381538,0.7430,0.9660,0.2030,1.235
5.794061727,0.7513,0.9861,0.2011,1.256
5.794254342,0.7513,0.9861,0.2011,1.256
5.794438765,0.7547,0.9890,0.2003,1.260
5.797178727,0.7576,0.9948,0.1989,1.266
5.800652573,0.7584,1.0039,0.1972,1.273
5.801485457,0.7603,1.0075,0.1964,1.277
5.814505957,0.7630,1.0166,0.1950,1.286
5.815120688,0.7667,1.0281,0.1930,1.297
5.815345996,0.7686,1.0339,0.1932,1.303
5.815756265,0.7747,1.0452,0.1908,1.315
5.81596088,0.7850,1.0633,0.1857,1.335
5.816170573,0.7850,1.0633,0.1857,1.335
5.81635865,0.7928,1.0755,0.1823,1.348
5.822501573,0.7989,1.0830,0.1798,1.358
5.823358265,0.8016,1.0982,0.1732,1.371
5.823785342,0.8026,1.1092,0.1713,1.380
5.82409138,0.8023,1.1158,0.1713,1.385
5.825902765,0.8038,1.1260,0.1713,1.394
5.828639034,0.8045,1.1368,0.1671,1.403
5.829086727,0.8048,1.1429,0.1637,1.407
5.832596996,0.8072,1.1605,0.1605,1.423
5.833027534,0.8077,1.1671,0.1593,1.428
5.834121727,0.8080,1.1720,0.1573,1.432
5.837638227,0.8058,1.1795,0.1568,1.437
5.840007573,0.7999,1.1859,0.1551,1.439
5.840512034,0.7982,1.1888,0.1537,1.440
5.842671111,0.7996,1.1937,0.1515,1.445
5.84525338,0.7989,1.2001,0.1478,1.449
5.846658496,0.7994,1.2040,0.1446,1.452
5.848474457,0.7994,1.2086,0.1393,1.456
5.852919457,0.7979,1.2093,0.1307,1.455
5.853311573,0.7979,1.2093,0.1307,1.455
5.85510115,0.7977,1.2111,0.1253,1.456
5.856585573,0.7972,1.2113,0.1224,1.455
5.858501765,0.7943,1.2098,0.1173,1.452
5.86047415,0.7933,1.2079,0.1114,1.449
5.862419496,0.7906,1.2059,0.1090,1.446
5.864554573,0.7845,1.2015,0.1029,1.439
5.86643515,0.7769,1.1932,0.0980,1.427
5.868487803,0.7723,1.1883,0.0955,1.420
5.873443765,0.7579,1.1732,0.0875,1.399
5.873902688,0.7527,1.1690,0.0853,1.393
5.874170457,0.7471,1.1641,0.0826,1.386
5.876887727,0.7334,1.1514,0.0760,1.367
5.87860288,0.7200,1.1368,0.0713,1.348
5.880675303,0.7149,1.1292,0.0689,1.338
5.882877342,0.7044,1.1158,0.0633,1.321
5.884291303,0.6931,1.1014,0.0567,1.303
5.892220803,0.6875,1.0928,0.0535,1.292
5.892699419,0.6775,1.0774,0.0481,1.274
5.892869765,0.6621,1.0537,0.0428,1.245
5.893001996,0.6621,1.0537,0.0428,1.245
5.895270957,0.6511,1.0405,0.0403,1.228
5.897069188,0.6467,1.0339,0.0398,1.220
5.89802888,0.6391,1.0181,0.0396,1.203
5.90140938,0.6328,1.0024,0.0376,1.186
5.918194573,0.6299,0.9953,0.0386,1.179
5.918714073,0.6255,0.9821,0.0403,1.165
5.918886034,0.6228,0.9692,0.0423,1.153
5.91902115,0.6201,0.9638,0.0425,1.147
5.919150726,0.6164,0.9396,0.0457,1.125
5.919288226,0.6164,0.9396,0.0457,1.125
5.91941438,0.6154,0.9357,0.0457,1.121
5.91959565,0.6137,0.9247,0.0489,1.111
5.919738496,0.6132,0.9135,0.0489,1.101
5.92039188,0.6113,0.9079,0.0479,1.096
5.923035457,0.6096,0.8964,0.0454,1.085
5.92439365,0.6103,0.8871,0.0440,1.078
5.92623638,0.6106,0.8832,0.0415,1.074
5.928494457,0.6091,0.8739,0.0376,1.066
5.93238015,0.6103,0.8575,0.0327,1.053
5.933068419,0.6103,0.8575,0.0327,1.053
5.934196688,0.6113,0.8463,0.0254,1.044
5.936039996,0.6137,0.8402,0.0242,1.041
5.940146726,0.6147,0.8292,0.0227,1.032
5.940632073,0.6157,0.8163,0.0156,1.023
5.942808919,0.6145,0.8106,0.0120,1.017
5.945060842,0.6123,0.7972,0.0017,1.005
5.946505265,0.6103,0.7852,-0.0042,0.995
5.948587765,0.6096,0.7796,-0.0044,0.990
5.952055073,0.6103,0.7601,-0.0095,0.975
5.953517496,0.6108,0.7532,-0.0120,0.970
5.956926342,0.6118,0.7466,-0.0151,0.965
5.957549688,0.6093,0.7356,-0.0191,0.955
5.958854611,0.6074,0.7205,-0.0208,0.943
5.960199919,0.6074,0.7144,-0.0217,0.938
5.96278488,0.6069,0.7022,-0.0244,0.928
5.964735688,0.6042,0.6875,-0.0232,0.916
5.966548611,0.6035,0.6814,-0.0252,0.911
5.968195996,0.6042,0.6692,-0.0261,0.902
5.973163265,0.6054,0.6504,-0.0274,0.889
5.973591265,0.6054,0.6504,-0.0274,0.889
5.974283534,0.6049,0.6396,-0.0274,0.881
5.976653111,0.6059,0.6321,-0.0264,0.876
5.978875534,0.6128,0.6184,-0.0266,0.871
5.980710534,0.6147,0.6069,-0.0279,0.864
5.982418419,0.6140,0.6022,-0.0279,0.860
5.984711726,0.6106,0.5917,-0.0279,0.851
5.986442342,0.6101,0.5815,-0.0276,0.843
5.99231638,0.6108,0.5744,-0.0269,0.839
5.99309365,0.6167,0.5573,-0.0266,0.832
5.99346888,0.6184,0.5514,-0.0264,0.829
5.994121726,0.6181,0.5470,-0.0259,0.826
5.99725765,0.6179,0.5382,-0.0296,0.820
5.998451188,0.6169,0.5294,-0.0308,0.814
6.000232188,0.6164,0.5250,-0.0325,0.810
6.003017111,0.6184,0.5158,-0.0310,0.806
6.011366919,0.6215,0.5099,-0.0337,0.805
6.011962765,0.6233,0.5079,-0.0344,0.805
6.012683111,0.6255,0.5045,-0.0354,0.804
6.012940803,0.6308,0.4986,-0.0352,0.805
6.014820765,0.6308,0.4986,-0.0352,0.805
6.015031342,0.6374,0.4945,-0.0396,0.808
6.018358842,0.6401,0.4918,-0.0418,0.808
6.018903842,0.6433,0.4911,-0.0420,0.810
6.02170838,0.6443,0.4928,-0.0442,0.812
6.022199226,0.6428,0.4955,-0.0452,0.813
6.025277534,0.6406,0.5001,-0.0486,0.814
6.026458726,0.6345,0.5060,-0.0508,0.813
6.028664996,0.6301,0.5116,-0.0520,0.813
6.032613765,0.6157,0.5236,-0.0557,0.810
6.033176342,0.6157,0.5275,-0.0557,0.813
6.034931073,0.6103,0.5331,-0.0557,0.812
6.036443611,0.5935,0.5446,-0.0567,0.807
6.038869765,0.5768,0.5602,-0.0567,0.806
6.041224996,0.5683,0.5661,-0.0557,0.804
6.042580226,0.5512,0.5790,-0.0525,0.801
6.044797803,0.5355,0.5864,-0.0498,0.796
6.046302073,0.5287,0.5971,-0.0469,0.799
6.048522419,0.5150,0.6084,-0.0425,0.798
6.052324073,0.5011,0.6230,-0.0320,0.800
6.052770919,0.5011,0.6230,-0.0320,0.800
6.056465996,0.4959,0.6313,-0.0227,0.803
6.057022149,0.4940,0.6338,-0.0188,0.804
6.058756265,0.4901,0.6404,-0.0125,0.806
6.060522649,0.4881,0.6465,-0.0049,0.810
6.062328573,0.4886,0.6496,-0.0005,0.813
6.064127496,0.4893,0.6528,0.0054,0.816
6.06648238,0.4913,0.6577,0.0117,0.821
6.068546649,0.4915,0.6601,0.0154,0.823
6.073923803,0.4969,0.6645,0.0257,0.830
6.074586111,0.4981,0.6665,0.0283,0.833
6.074865226,0.4996,0.6692,0.0305,0.836
6.07651588,0.5033,0.6738,0.0369,0.842
6.078753419,0.5057,0.6792,0.0428,0.848
6.080078265,0.5055,0.6821,0.0450,0.850
6.082690649,0.5075,0.6873,0.0491,0.856
6.084130726,0.5082,0.6897,0.0511,0.858
6.086642419,0.5082,0.6951,0.0528,0.863
6.094263957,0.5094,0.6985,0.0545,0.866
6.094688342,0.5126,0.7049,0.0523,0.873
6.094850265,0.5126,0.7049,0.0523,0.873
6.094976419,0.5126,0.7088,0.0518,0.876
6.096808534,0.5133,0.7119,0.0518,0.879
6.098947957,0.5155,0.7200,0.0515,0.887
6.100701303,0.5219,0.7281,0.0489,0.897
6.103103688,0.5253,0.7322,0.0481,0.902
6.114262726,0.5297,0.7400,0.0469,0.911
6.11477688,0.5375,0.7479,0.0447,0.922
6.114949457,0.5402,0.7520,0.0454,0.927
6.115100919,0.5478,0.7623,0.0452,0.940
6.115246419,0.5487,0.7657,0.0447,0.943
6.115386342,0.5507,0.7689,0.0447,0.947
6.11691688,0.5549,0.7686,0.0445,0.949
6.11850088,0.5585,0.7669,0.0467,0.950
6.121239611,0.5597,0.7676,0.0469,0.951
6.124340688,0.5624,0.7686,0.0459,0.954
6.124822111,0.5632,0.7676,0.0459,0.953
6.126710419,0.5661,0.7613,0.0459,0.950
6.129115034,0.5702,0.7522,0.0484,0.945
6.132226342,0.5739,0.7410,0.0498,0.939
6.132736034,0.5739,0.7410,0.0498,0.939
6.134425111,0.5771,0.7315,0.0530,0.933
6.136036688,0.5783,0.7246,0.0550,0.929
6.141161957,0.5817,0.7117,0.0596,0.921
6.141773342,0.5888,0.6995,0.0616,0.916
6.142037111,0.5898,0.6929,0.0630,0.912
6.145010188,0.5932,0.6780,0.0667,0.903
6.146954726,0.5983,0.6628,0.0696,0.896
6.148640611,0.6015,0.6540,0.0713,0.891
6.152627842,0.6106,0.6357,0.0755,0.885
6.152856149,0.6135,0.6281,0.0760,0.881
6.157291572,0.6159,0.6213,0.0765,0.878
6.157826765,0.6181,0.6103,0.0777,0.872
6.158937496,0.6225,0.6049,0.0784,0.872
6.160798034,0.6240,0.5949,0.0779,0.866
6.162664342,0.6277,0.5851,0.0787,0.862
6.164638957,0.6301,0.5807,0.0789,0.861
6.166800765,0.6350,0.5724,0.0796,0.859
6.168062649,0.6360,0.5654,0.0774,0.854
6.173266419,0.6394,0.5561,0.0735,0.851
6.173663419,0.6394,0.5561,0.0735,0.851
6.174080572,0.6406,0.5522,0.0706,0.849
6.176557996,0.6418,0.5500,0.0696,0.848
6.178340034,0.6445,0.5485,0.0667,0.849
6.179917919,0.6433,0.5463,0.0623,0.846
6.182099572,0.6426,0.5456,0.0603,0.845
6.184068572,0.6396,0.5421,0.0577,0.840
6.185979649,0.6369,0.5404,0.0528,0.837
6.193889919,0.6347,0.5409,0.0498,0.835
6.194346649,0.6262,0.5456,0.0437,0.832
6.194515726,0.6225,0.5465,0.0420,0.829
6.194667149,0.6191,0.5483,0.0403,0.828
6.200893265,0.6128,0.5514,0.0349,0.825
6.201348419,0.6032,0.5553,0.0300,0.820
6.201661688,0.6008,0.5612,0.0271,0.823
6.218004265,0.5925,0.5688,0.0205,0.822
6.218773572,0.5869,0.5737,0.0161,0.821
6.219078534,0.5773,0.5822,0.0105,0.820
6.219769496,0.5673,0.5895,0.0024,0.818
6.220088842,0.5539,0.6074,-0.0061,0.822
6.220334803,0.5539,0.6074,-0.0061,0.822
6.22053338,0.5463,0.6176,-0.0144,0.825
6.220740342,0.5434,0.6245,-0.0181,0.828
6.220942226,0.5363,0.6384,-0.0283,0.834
6.221157957,0.5326,0.6528,-0.0369,0.843
6.224523688,0.5302,0.6587,-0.0428,0.847
6.225234419,0.5263,0.6726,-0.0545,0.856
6.226390765,0.5255,0.6875,-0.0640,0.868
6.228916611,0.5248,0.6958,-0.0684,0.874
6.232402688,0.5238,0.7180,-0.0826,0.893
6.232813996,0.5253,0.7180,-0.0826,0.893
6.234321572,0.5270,0.7351,-0.0919,0.909
6.236234765,0.5304,0.7544,-0.0982,0.927
6.23892688,0.5331,0.7632,-0.1029,0.937
6.240738726,0.5336,0.7801,-0.1109,0.952
6.242297572,0.5353,0.7970,-0.1178,0.967
6.244411957,0.5365,0.8050,-0.1212,0.975
6.246031188,0.5375,0.8194,-0.1261,0.988
6.248280572,0.5368,0.8351,-0.1324,1.001
6.252195726,0.5385,0.8531,-0.1405,1.019
6.252633534,0.5385,0.8531,-0.1405,1.019
6.254185572,0.5368,0.8659,-0.1478,1.029
6.258494572,0.5346,0.8707,-0.1498,1.033
6.258865265,0.5319,0.8786,-0.1527,1.038
6.260469034,0.5319,0.8871,-0.1561,1.046
6.262479226,0.5314,0.8910,-0.1583,1.049
6.264725226,0.5263,0.8993,-0.1612,1.054
6.266470688,0.5204,0.9067,-0.1610,1.058
6.268167957,0.5189,0.9091,-0.1617,1.059
6.276003572,0.5143,0.9162,-0.1637,1.063
6.276464803,0.5126,0.9174,-0.1644,1.064
6.276619957,0.5106,0.9186,-0.1639,1.064
6.276751303,0.5070,0.9220,-0.1617,1.065
6.278999688,0.5048,0.9240,-0.1615,1.065
6.280469726,0.5009,0.9303,-0.1625,1.069
6.282355457,0.4991,0.9357,-0.1639,1.073
6.286407572,0.4981,0.9379,-0.1642,1.075
6.286761149,0.4964,0.9428,-0.1630,1.078
6.293522495,0.4967,0.9492,-0.1632,1.084
6.294024957,0.4959,0.9555,-0.1620,1.089
6.294172457,0.4959,0.9555,-0.1620,1.089
6.294280765,0.4935,0.9619,-0.1593,1.093
6.296137034,0.4933,0.9655,-0.1588,1.096
6.298191342,0.4906,0.9743,-0.1564,1.102
6.300326765,0.4898,0.9834,-0.1537,1.109
6.301947034,0.4893,0.9875,-0.1520,1.113
6.304156419,0.4884,0.9956,-0.1478,1.119
6.308109726,0.4884,1.0041,-0.1459,1.126
6.308622342,0.4889,1.0093,-0.1437,1.131
6.312183995,0.4942,1.0281,-0.1385,1.149
6.312614342,0.4967,1.0281,-0.1366,1.150
6.313973765,0.4996,1.0356,-0.1356,1.158
6.316353419,0.5050,1.0459,-0.1309,1.169
6.317974572,0.5065,1.0510,-0.1290,1.174
6.31993988,0.5109,1.0615,-0.1244,1.185
6.323958188,0.5138,1.0708,-0.1187,1.194
6.324472995,0.5162,1.0745,-0.1160,1.198
6.326381649,0.5214,1.0813,-0.1116,1.206
6.328015842,0.5282,1.0887,-0.1065,1.215
6.332546072,0.5334,1.0992,-0.0987,1.226
6.332744842,0.5334,1.0992,-0.0987,1.226
6.334557726,0.5358,1.1028,-0.0948,1.230
6.336177611,0.5363,1.1053,-0.0916,1.232
6.340767034,0.5370,1.1116,-0.0865,1.238
6.341386765,0.5382,1.1146,-0.0814,1.240
6.342322419,0.5382,1.1158,-0.0792,1.241
6.344092303,0.5358,1.1158,-0.0752,1.240
6.345878188,0.5355,1.1155,-0.0723,1.240
6.348231572,0.5360,1.1153,-0.0713,1.239
6.352270534,0.5307,1.1126,-0.0723,1.235
6.352673572,0.5275,1.1094,-0.0723,1.231
6.35777938,0.5233,1.1062,-0.0730,1.226
6.358179495,0.5138,1.0984,-0.0738,1.215
6.358383649,0.5094,1.0953,-0.0752,1.210
6.361372803,0.4984,1.0879,-0.0777,1.199
6.363076803,0.4862,1.0794,-0.0818,1.187
6.364903111,0.4806,1.0740,-0.0840,1.180
6.367074957,0.4725,1.0659,-0.0904,1.169
6.367919534,0.4676,1.0574,-0.0943,1.160
6.37579488,0.4588,1.0452,-0.1024,1.146
6.376607072,0.4588,1.0452,-0.1024,1.146
6.376995188,0.4529,1.0383,-0.1075,1.138
6.377323726,0.4522,1.0339,-0.1094,1.134
6.380746072,0.4522,1.0276,-0.1141,1.128
6.381113803,0.4539,1.0220,-0.1222,1.125
6.383116572,0.4551,1.0181,-0.1253,1.122
6.384711495,0.4608,1.0144,-0.1331,1.122
6.386828726,0.4652,1.0107,-0.1405,1.121
6.395678188,0.4686,1.0090,-0.1437,1.122
6.396203918,0.4754,1.0036,-0.1512,1.121
6.396366457,0.4774,1.0010,-0.1537,1.120
6.396493995,0.4784,0.9975,-0.1551,1.117
6.397266611,0.4801,0.9907,-0.1566,1.112
6.399115457,0.4796,0.9882,-0.1583,1.110
6.400723611,0.4786,0.9826,-0.1622,1.105
6.402778842,0.4757,0.9780,-0.1661,1.100
6.407711726,0.4747,0.9760,-0.1691,1.098
6.408184149,0.4725,0.9726,-0.1742,1.095
6.408838303,0.4664,0.9702,-0.1737,1.090
6.412059303,0.4564,0.9643,-0.1761,1.081
6.412537726,0.4564,0.9643,-0.1761,1.081
6.414423495,0.4493,0.9606,-0.1788,1.075
6.416196842,0.4463,0.9587,-0.1793,1.073
6.418119495,0.4402,0.9565,-0.1805,1.068
6.419987034,0.4356,0.9526,-0.1830,1.063
6.422892957,0.4332,0.9511,-0.1835,1.061
6.425026034,0.4310,0.9489,-0.1825,1.058
6.426492572,0.4307,0.9475,-0.1823,1.057
6.428176342,0.4305,0.9443,-0.1837,1.054
6.432014072,0.4278,0.9406,-0.1862,1.050
6.432217111,0.4278,0.9406,-0.1862,1.050
6.434310072,0.4300,0.9387,-0.1869,1.049
6.436400688,0.4361,0.9377,-0.1881,1.051
6.441223995,0.4402,0.9377,-0.1876,1.053
6.441678111,0.4471,0.9365,-0.1871,1.054
6.441851726,0.4559,0.9369,-0.1852,1.058
6.444461611,0.4610,0.9365,-0.1842,1.060
6.446772726,0.4696,0.9352,-0.1825,1.062
6.448744034,0.4781,0.9340,-0.1801,1.065
6.452782418,0.4901,0.9340,-0.1759,1.069
6.452969803,0.4901,0.9340,-0.1759,1.069
6.454241495,0.4964,0.9318,-0.1735,1.070
6.458752072,0.4991,0.9316,-0.1717,1.071
6.459547995,0.5021,0.9306,-0.1664,1.070
6.460182072,0.5067,0.9279,-0.1639,1.070
6.462010149,0.5084,0.9294,-0.1639,1.072
6.464507034,0.5116,0.9301,-0.1637,1.074
6.466438957,0.5121,0.9308,-0.1630,1.075
6.468161534,0.5138,0.9301,-0.1593,1.074
6.474547649,0.5150,0.9311,-0.1546,1.075
6.475043034,0.5167,0.9311,-0.1546,1.076
6.475251072,0.5180,0.9323,-0.1529,1.077
6.476175495,0.5263,0.9316,-0.1510,1.081
6.478465726,0.5297,0.9323,-0.1498,1.083
6.480631995,0.5360,0.9352,-0.1466,1.088
6.483399457,0.5426,0.9352,-0.1432,1.091
6.484644226,0.5443,0.9362,-0.1417,1.092
6.486632341,0.5522,0.9399,-0.1390,1.099
6.48852938,0.5597,0.9413,-0.1346,1.103
6.497192995,0.5746,0.9435,-0.1295,1.112
6.497627341,0.5746,0.9435,-0.1295,1.112
6.497787188,0.5810,0.9433,-0.1251,1.115
6.497926034,0.5839,0.9428,-0.1229,1.116
6.499143111,0.5939,0.9418,-0.1187,1.120
6.516915265,0.6008,0.9404,-0.1153,1.122
6.517724649,0.6052,0.9394,-0.1141,1.123
6.518116918,0.6108,0.9347,-0.1090,1.122
